,file_date,phu_name,phu_num,active_cases,resolved_cases,deaths,Reporting_PHU_ID,confirmed
8716,2020-12-13,HURON PERTH,5183.0,60,368,20,5183.0,6.0
8717,2020-12-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,98,280,0,2241.0,8.0
8718,2020-12-13,LAMBTON COUNTY,2242.0,21,400,26,2242.0,6.0
8719,2020-12-13,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,82,454,53,2243.0,4.0
8720,2020-12-13,MIDDLESEX-LONDON,2244.0,374,1612,70,2244.0,46.0
8721,2020-12-13,NIAGARA REGION,2246.0,253,2190,90,2246.0,36.0
8722,2020-12-13,NORTH BAY PARRY SOUND DISTRICT,2247.0,7,84,1,2247.0,2.0
8723,2020-12-13,NORTHWESTERN,2249.0,6,128,0,0.0,0.0
8724,2020-12-13,OXFORD ELGIN-ST.THOMAS,4913.0,109,615,9,4913.0,26.0
8725,2020-12-13,PEEL REGION,2253.0,4357,26490,405,2253.0,394.0
8726,2020-12-13,PETERBOROUGH COUNTY-CITY,2255.0,20,217,5,2255.0,2.0
8727,2020-12-13,PORCUPINE,2256.0,4,104,9,2256.0,1.0
8728,2020-12-13,RENFREW COUNTY AND DISTRICT,2257.0,39,158,1,2257.0,2.0
8729,2020-12-13,SIMCOE MUSKOKA DISTRICT,2260.0,339,2253,52,2260.0,48.0
8730,2020-12-13,SUDBURY AND DISTRICT,2261.0,10,230,2,2261.0,1.0
8731,2020-12-13,THUNDER BAY DISTRICT,2262.0,97,325,9,2262.0,4.0
8732,2020-12-13,TIMISKAMING,2263.0,4,22,0,2263.0,1.0
8733,2020-12-13,TORONTO,3895.0,4933,39991,1692,3895.0,599.0
8734,2020-12-13,WATERLOO REGION,2265.0,401,3888,133,2265.0,81.0
8735,2020-12-13,WELLINGTON-DUFFERIN-GUELPH,2266.0,227,1525,40,2266.0,30.0
8736,2020-12-13,WINDSOR-ESSEX COUNTY,2268.0,608,3881,86,2268.0,174.0
8737,2020-12-13,YORK REGION,2270.0,1278,11550,337,2270.0,187.0
8738,2020-12-14,ALGOMA DISTRICT,2226.0,1,61,0,0.0,0.0
8739,2020-12-14,BRANT COUNTY,2227.0,90,631,6,2227.0,13.0
8740,2020-12-14,CHATHAM-KENT,2240.0,24,517,4,2240.0,5.0
8741,2020-12-14,CITY OF HAMILTON,2237.0,723,3420,117,2237.0,77.0
8742,2020-12-14,CITY OF OTTAWA,2251.0,443,8282,386,2251.0,16.0
8743,2020-12-14,DURHAM REGION,2230.0,750,4629,218,2230.0,88.0
8744,2020-12-14,EASTERN ONTARIO,2258.0,184,873,41,2258.0,8.0
8745,2020-12-14,GREY BRUCE,2233.0,32,347,0,2233.0,2.0
8746,2020-12-14,HALDIMAND-NORFOLK,2234.0,58,615,37,2234.0,9.0
8747,2020-12-14,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,57,329,21,2235.0,5.0
8748,2020-12-14,HALTON REGION,2236.0,614,3612,84,2236.0,50.0
8749,2020-12-14,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,54,161,5,2238.0,8.0
8750,2020-12-14,HURON PERTH,5183.0,59,381,20,5183.0,6.0
8751,2020-12-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,97,292,0,2241.0,9.0
8752,2020-12-14,LAMBTON COUNTY,2242.0,19,405,26,2242.0,2.0
8753,2020-12-14,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,76,468,53,2243.0,2.0
8754,2020-12-14,MIDDLESEX-LONDON,2244.0,395,1631,73,2244.0,43.0
8755,2020-12-14,NIAGARA REGION,2246.0,293,2205,93,2246.0,56.0
8756,2020-12-14,NORTH BAY PARRY SOUND DISTRICT,2247.0,7,84,1,0.0,0.0
8757,2020-12-14,NORTHWESTERN,2249.0,5,129,0,2249.0,1.0
8758,2020-12-14,OXFORD ELGIN-ST.THOMAS,4913.0,134,616,9,4913.0,11.0
8759,2020-12-14,PEEL REGION,2253.0,4292,26945,405,2253.0,641.0
8760,2020-12-14,PETERBOROUGH COUNTY-CITY,2255.0,19,222,5,0.0,0.0
8761,2020-12-14,PORCUPINE,2256.0,4,104,9,0.0,0.0
8762,2020-12-14,RENFREW COUNTY AND DISTRICT,2257.0,33,167,1,0.0,0.0
8763,2020-12-14,SIMCOE MUSKOKA DISTRICT,2260.0,360,2264,53,2260.0,27.0
8764,2020-12-14,SUDBURY AND DISTRICT,2261.0,10,230,2,2261.0,1.0
8765,2020-12-14,THUNDER BAY DISTRICT,2262.0,94,332,9,2262.0,8.0
8766,2020-12-14,TIMISKAMING,2263.0,5,22,0,0.0,0.0
8767,2020-12-14,TORONTO,3895.0,4959,40505,1696,3895.0,662.0
8768,2020-12-14,WATERLOO REGION,2265.0,435,3924,134,2265.0,50.0
8769,2020-12-14,WELLINGTON-DUFFERIN-GUELPH,2266.0,256,1543,40,2266.0,31.0
8770,2020-12-14,WINDSOR-ESSEX COUNTY,2268.0,673,3930,86,2268.0,97.0
8771,2020-12-14,YORK REGION,2270.0,1331,11687,338,2270.0,128.0
8772,2020-12-15,ALGOMA DISTRICT,2226.0,1,61,0,0.0,0.0
8773,2020-12-15,BRANT COUNTY,2227.0,107,642,6,2227.0,14.0
8774,2020-12-15,CHATHAM-KENT,2240.0,29,520,4,2240.0,3.0
8775,2020-12-15,CITY OF HAMILTON,2237.0,739,3501,119,2237.0,85.0
8776,2020-12-15,CITY OF OTTAWA,2251.0,396,8319,387,2251.0,54.0
8777,2020-12-15,DURHAM REGION,2230.0,757,4711,221,2230.0,122.0
8778,2020-12-15,EASTERN ONTARIO,2258.0,177,891,41,2258.0,12.0
8779,2020-12-15,GREY BRUCE,2233.0,33,348,0,2233.0,2.0
8780,2020-12-15,HALDIMAND-NORFOLK,2234.0,66,618,37,2234.0,5.0
8781,2020-12-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,57,337,21,2235.0,4.0
8782,2020-12-15,HALTON REGION,2236.0,634,3658,83,2236.0,86.0
8783,2020-12-15,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,55,164,5,2238.0,1.0
8784,2020-12-15,HURON PERTH,5183.0,61,391,20,5183.0,18.0
8785,2020-12-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,88,306,0,2241.0,18.0
8786,2020-12-15,LAMBTON COUNTY,2242.0,23,406,26,2242.0,6.0
8787,2020-12-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,75,472,53,2243.0,6.0
8788,2020-12-15,MIDDLESEX-LONDON,2244.0,421,1636,73,2244.0,26.0
8789,2020-12-15,NIAGARA REGION,2246.0,332,2230,94,2246.0,53.0
8790,2020-12-15,NORTH BAY PARRY SOUND DISTRICT,2247.0,8,85,1,2247.0,1.0
8791,2020-12-15,NORTHWESTERN,2249.0,6,129,0,0.0,0.0
8792,2020-12-15,OXFORD ELGIN-ST.THOMAS,4913.0,139,631,10,4913.0,30.0
8793,2020-12-15,PEEL REGION,2253.0,4435,27385,408,2253.0,442.0
8794,2020-12-15,PETERBOROUGH COUNTY-CITY,2255.0,18,224,5,2255.0,8.0
8795,2020-12-15,PORCUPINE,2256.0,2,107,9,0.0,0.0
8796,2020-12-15,RENFREW COUNTY AND DISTRICT,2257.0,32,170,1,2257.0,1.0
8797,2020-12-15,SIMCOE MUSKOKA DISTRICT,2260.0,369,2310,53,2260.0,47.0
8798,2020-12-15,SUDBURY AND DISTRICT,2261.0,14,230,2,2261.0,3.0
8799,2020-12-15,THUNDER BAY DISTRICT,2262.0,88,338,12,2262.0,6.0
8800,2020-12-15,TIMISKAMING,2263.0,6,22,0,0.0,0.0
8801,2020-12-15,TORONTO,3895.0,5177,40993,1701,3895.0,680.0
8802,2020-12-15,WATERLOO REGION,2265.0,446,3982,136,2265.0,87.0
8803,2020-12-15,WELLINGTON-DUFFERIN-GUELPH,2266.0,265,1571,40,2266.0,51.0
8804,2020-12-15,WINDSOR-ESSEX COUNTY,2268.0,808,3980,86,2268.0,196.0
8805,2020-12-15,YORK REGION,2270.0,1167,12005,338,2270.0,181.0
8806,2020-12-16,ALGOMA DISTRICT,2226.0,0,62,0,0.0,0.0
8807,2020-12-16,BRANT COUNTY,2227.0,102,654,6,2227.0,14.0
8808,2020-12-16,CHATHAM-KENT,2240.0,27,526,4,2240.0,7.0
8809,2020-12-16,CITY OF HAMILTON,2237.0,709,3575,122,2237.0,99.0
8810,2020-12-16,CITY OF OTTAWA,2251.0,385,8366,387,2251.0,53.0
8811,2020-12-16,DURHAM REGION,2230.0,764,4844,224,2230.0,91.0
8812,2020-12-16,EASTERN ONTARIO,2258.0,166,912,41,2258.0,20.0
8813,2020-12-16,GREY BRUCE,2233.0,27,354,0,2233.0,5.0
8814,2020-12-16,HALDIMAND-NORFOLK,2234.0,67,625,37,2234.0,6.0
8815,2020-12-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,56,341,21,2235.0,2.0
8816,2020-12-16,HALTON REGION,2236.0,631,3715,84,2236.0,86.0
8817,2020-12-16,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,58,168,5,2238.0,2.0
8818,2020-12-16,HURON PERTH,5183.0,67,398,20,5183.0,15.0
8819,2020-12-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,98,311,0,2241.0,11.0
8820,2020-12-16,LAMBTON COUNTY,2242.0,22,407,26,2242.0,12.0
8821,2020-12-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,67,484,53,2243.0,11.0
8822,2020-12-16,MIDDLESEX-LONDON,2244.0,392,1677,73,2244.0,57.0
8823,2020-12-16,NIAGARA REGION,2246.0,352,2261,94,2246.0,42.0
8824,2020-12-16,NORTH BAY PARRY SOUND DISTRICT,2247.0,9,86,1,2247.0,6.0
8825,2020-12-16,NORTHWESTERN,2249.0,4,132,0,2249.0,1.0
8826,2020-12-16,OXFORD ELGIN-ST.THOMAS,4913.0,127,654,10,4913.0,37.0
8827,2020-12-16,PEEL REGION,2253.0,4421,27919,416,2253.0,401.0
8828,2020-12-16,PETERBOROUGH COUNTY-CITY,2255.0,21,224,5,2255.0,3.0
8829,2020-12-16,PORCUPINE,2256.0,2,107,9,0.0,0.0
8830,2020-12-16,RENFREW COUNTY AND DISTRICT,2257.0,25,177,1,2257.0,5.0
8831,2020-12-16,SIMCOE MUSKOKA DISTRICT,2260.0,370,2354,54,2260.0,70.0
8832,2020-12-16,SUDBURY AND DISTRICT,2261.0,11,231,2,0.0,0.0
8833,2020-12-16,THUNDER BAY DISTRICT,2262.0,84,351,14,2262.0,7.0
8834,2020-12-16,TIMISKAMING,2263.0,5,23,0,2263.0,2.0
8835,2020-12-16,TORONTO,3895.0,5381,41550,1720,3895.0,691.0
8836,2020-12-16,WATERLOO REGION,2265.0,432,4045,139,2265.0,74.0
8837,2020-12-16,WELLINGTON-DUFFERIN-GUELPH,2266.0,248,1621,40,2266.0,69.0
8838,2020-12-16,WINDSOR-ESSEX COUNTY,2268.0,828,4071,86,2268.0,182.0
8839,2020-12-16,YORK REGION,2270.0,1126,12191,341,2270.0,231.0
8840,2020-12-17,ALGOMA DISTRICT,2226.0,0,62,0,0.0,0.0
8841,2020-12-17,BRANT COUNTY,2227.0,121,661,6,2227.0,21.0
8842,2020-12-17,CHATHAM-KENT,2240.0,29,530,4,2240.0,8.0
8843,2020-12-17,CITY OF HAMILTON,2237.0,786,3637,125,2237.0,166.0
8844,2020-12-17,CITY OF OTTAWA,2251.0,417,8404,387,2251.0,61.0
8845,2020-12-17,DURHAM REGION,2230.0,716,4964,225,2230.0,97.0
8846,2020-12-17,EASTERN ONTARIO,2258.0,164,933,41,2258.0,11.0
8847,2020-12-17,GREY BRUCE,2233.0,29,361,0,2233.0,5.0
8848,2020-12-17,HALDIMAND-NORFOLK,2234.0,65,632,37,2234.0,9.0
8849,2020-12-17,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,55,349,21,2235.0,8.0
8850,2020-12-17,HALTON REGION,2236.0,630,3820,84,2236.0,62.0
8851,2020-12-17,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,52,176,5,2238.0,3.0
8852,2020-12-17,HURON PERTH,5183.0,79,402,21,5183.0,6.0
8853,2020-12-17,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,112,313,0,2241.0,11.0
8854,2020-12-17,LAMBTON COUNTY,2242.0,32,407,27,2242.0,18.0
8855,2020-12-17,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,64,493,53,2243.0,7.0
8856,2020-12-17,MIDDLESEX-LONDON,2244.0,424,1708,73,2244.0,73.0
8857,2020-12-17,NIAGARA REGION,2246.0,359,2298,95,2246.0,69.0
8858,2020-12-17,NORTH BAY PARRY SOUND DISTRICT,2247.0,8,87,1,2247.0,3.0
8859,2020-12-17,NORTHWESTERN,2249.0,2,134,0,0.0,0.0
8860,2020-12-17,OXFORD ELGIN-ST.THOMAS,4913.0,148,668,10,4913.0,25.0
8861,2020-12-17,PEEL REGION,2253.0,4387,28385,418,2253.0,388.0
8862,2020-12-17,PETERBOROUGH COUNTY-CITY,2255.0,23,229,5,2255.0,1.0
8863,2020-12-17,PORCUPINE,2256.0,2,106,9,2256.0,1.0
8864,2020-12-17,RENFREW COUNTY AND DISTRICT,2257.0,16,186,1,2257.0,5.0
8865,2020-12-17,SIMCOE MUSKOKA DISTRICT,2260.0,370,2400,55,2260.0,48.0
8866,2020-12-17,SUDBURY AND DISTRICT,2261.0,14,231,2,2261.0,2.0
8867,2020-12-17,THUNDER BAY DISTRICT,2262.0,86,357,14,2262.0,19.0
8868,2020-12-17,TIMISKAMING,2263.0,5,23,0,2263.0,1.0
8869,2020-12-17,TORONTO,3895.0,5461,42197,1730,3895.0,691.0
8870,2020-12-17,WATERLOO REGION,2265.0,457,4096,140,2265.0,91.0
8871,2020-12-17,WELLINGTON-DUFFERIN-GUELPH,2266.0,283,1649,42,2266.0,38.0
8872,2020-12-17,WINDSOR-ESSEX COUNTY,2268.0,905,4184,86,2268.0,214.0
8873,2020-12-17,YORK REGION,2270.0,1183,12343,341,2270.0,213.0
8874,2020-12-18,ALGOMA DISTRICT,2226.0,0,62,0,0.0,0.0
8875,2020-12-18,BRANT COUNTY,2227.0,113,672,6,2227.0,13.0
8876,2020-12-18,CHATHAM-KENT,2240.0,31,535,4,2240.0,1.0
8877,2020-12-18,CITY OF HAMILTON,2237.0,854,3692,128,2237.0,92.0
8878,2020-12-18,CITY OF OTTAWA,2251.0,441,8431,388,2251.0,25.0
8879,2020-12-18,DURHAM REGION,2230.0,656,5113,225,2230.0,97.0
8880,2020-12-18,EASTERN ONTARIO,2258.0,166,947,41,2258.0,10.0
8881,2020-12-18,GREY BRUCE,2233.0,25,364,0,2233.0,3.0
8882,2020-12-18,HALDIMAND-NORFOLK,2234.0,65,639,38,2234.0,9.0
8883,2020-12-18,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,53,354,21,2235.0,10.0
8884,2020-12-18,HALTON REGION,2236.0,618,3884,89,2236.0,86.0
8885,2020-12-18,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,47,183,5,2238.0,6.0
8886,2020-12-18,HURON PERTH,5183.0,76,412,20,5183.0,10.0
8887,2020-12-18,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,103,331,0,2241.0,13.0
8888,2020-12-18,LAMBTON COUNTY,2242.0,38,410,27,2242.0,9.0
8889,2020-12-18,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,66,504,53,2243.0,6.0
8890,2020-12-18,MIDDLESEX-LONDON,2244.0,428,1734,73,2244.0,81.0
8891,2020-12-18,NIAGARA REGION,2246.0,379,2323,97,2246.0,165.0
8892,2020-12-18,NORTH BAY PARRY SOUND DISTRICT,2247.0,11,87,1,2247.0,4.0
8893,2020-12-18,NORTHWESTERN,2249.0,3,134,0,2249.0,1.0
8894,2020-12-18,OXFORD ELGIN-ST.THOMAS,4913.0,167,685,11,4913.0,16.0
8895,2020-12-18,PEEL REGION,2253.0,4281,28851,419,2253.0,464.0
8896,2020-12-18,PETERBOROUGH COUNTY-CITY,2255.0,24,231,5,2255.0,6.0
8897,2020-12-18,PORCUPINE,2256.0,2,106,9,0.0,0.0
8898,2020-12-18,RENFREW COUNTY AND DISTRICT,2257.0,22,187,1,2257.0,1.0
8899,2020-12-18,SIMCOE MUSKOKA DISTRICT,2260.0,385,2445,56,2260.0,58.0
8900,2020-12-18,SUDBURY AND DISTRICT,2261.0,14,231,2,0.0,0.0
8901,2020-12-18,THUNDER BAY DISTRICT,2262.0,81,373,14,2262.0,10.0
8902,2020-12-18,TIMISKAMING,2263.0,6,23,0,2263.0,4.0
8903,2020-12-18,TORONTO,3895.0,5527,42803,1749,3895.0,643.0
8904,2020-12-18,WATERLOO REGION,2265.0,473,4163,141,2265.0,92.0
8905,2020-12-18,WELLINGTON-DUFFERIN-GUELPH,2266.0,298,1685,42,2266.0,49.0
8906,2020-12-18,WINDSOR-ESSEX COUNTY,2268.0,977,4313,92,2268.0,137.0
8907,2020-12-18,YORK REGION,2270.0,1312,12510,341,2270.0,294.0
8908,2020-12-19,ALGOMA DISTRICT,2226.0,1,62,0,0.0,0.0
8909,2020-12-19,BRANT COUNTY,2227.0,114,693,6,2227.0,14.0
8910,2020-12-19,CHATHAM-KENT,2240.0,36,536,4,2240.0,8.0
8911,2020-12-19,CITY OF HAMILTON,2237.0,895,3768,129,2237.0,104.0
8912,2020-12-19,CITY OF OTTAWA,2251.0,457,8454,389,2251.0,46.0
8913,2020-12-19,DURHAM REGION,2230.0,697,5176,225,2230.0,65.0
8914,2020-12-19,EASTERN ONTARIO,2258.0,153,966,41,2258.0,13.0
8915,2020-12-19,GREY BRUCE,2233.0,27,368,0,2233.0,7.0
8916,2020-12-19,HALDIMAND-NORFOLK,2234.0,65,646,38,2234.0,24.0
8917,2020-12-19,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,46,371,21,2235.0,9.0
8918,2020-12-19,HALTON REGION,2236.0,644,3929,90,2236.0,81.0
8919,2020-12-19,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,32,200,5,2238.0,3.0
8920,2020-12-19,HURON PERTH,5183.0,72,424,20,5183.0,11.0
8921,2020-12-19,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,95,352,0,2241.0,4.0
8922,2020-12-19,LAMBTON COUNTY,2242.0,49,417,28,2242.0,20.0
8923,2020-12-19,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,68,509,53,2243.0,1.0
8924,2020-12-19,MIDDLESEX-LONDON,2244.0,505,1750,73,2244.0,69.0
8925,2020-12-19,NIAGARA REGION,2246.0,458,2361,98,2246.0,88.0
8926,2020-12-19,NORTH BAY PARRY SOUND DISTRICT,2247.0,14,89,1,0.0,0.0
8927,2020-12-19,NORTHWESTERN,2249.0,2,135,0,2249.0,1.0
8928,2020-12-19,OXFORD ELGIN-ST.THOMAS,4913.0,178,702,11,4913.0,22.0
8929,2020-12-19,PEEL REGION,2253.0,4331,29248,420,2253.0,495.0
8930,2020-12-19,PETERBOROUGH COUNTY-CITY,2255.0,19,236,5,2255.0,3.0
8931,2020-12-19,PORCUPINE,2256.0,3,107,9,2256.0,2.0
8932,2020-12-19,RENFREW COUNTY AND DISTRICT,2257.0,21,188,1,2257.0,3.0
8933,2020-12-19,SIMCOE MUSKOKA DISTRICT,2260.0,420,2477,56,2260.0,58.0
8934,2020-12-19,SUDBURY AND DISTRICT,2261.0,14,234,2,2261.0,1.0
8935,2020-12-19,THUNDER BAY DISTRICT,2262.0,82,388,14,2262.0,14.0
8936,2020-12-19,TIMISKAMING,2263.0,7,23,0,2263.0,3.0
8937,2020-12-19,TORONTO,3895.0,5606,43372,1766,3895.0,566.0
8938,2020-12-19,WATERLOO REGION,2265.0,504,4213,143,2265.0,97.0
8939,2020-12-19,WELLINGTON-DUFFERIN-GUELPH,2266.0,300,1726,42,2266.0,30.0
8940,2020-12-19,WINDSOR-ESSEX COUNTY,2268.0,997,4462,93,2268.0,164.0
8941,2020-12-19,YORK REGION,2270.0,1295,12700,342,2270.0,248.0
8942,2020-12-20,ALGOMA DISTRICT,2226.0,0,62,0,0.0,0.0
8943,2020-12-20,BRANT COUNTY,2227.0,106,706,6,2227.0,5.0
8944,2020-12-20,CHATHAM-KENT,2240.0,37,541,4,2240.0,2.0
8945,2020-12-20,CITY OF HAMILTON,2237.0,899,3846,135,2237.0,83.0
8946,2020-12-20,CITY OF OTTAWA,2251.0,427,8522,389,2251.0,24.0
8947,2020-12-20,DURHAM REGION,2230.0,724,5226,230,2230.0,99.0
8948,2020-12-20,EASTERN ONTARIO,2258.0,162,979,41,2258.0,7.0
8949,2020-12-20,GREY BRUCE,2233.0,28,376,0,2233.0,5.0
8950,2020-12-20,HALDIMAND-NORFOLK,2234.0,65,656,38,2234.0,5.0
8951,2020-12-20,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,43,384,21,2235.0,8.0
8952,2020-12-20,HALTON REGION,2236.0,676,3991,93,2236.0,85.0
8953,2020-12-20,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,35,204,5,2238.0,5.0
8954,2020-12-20,HURON PERTH,5183.0,74,436,20,5183.0,10.0
8955,2020-12-20,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,97,363,0,2241.0,9.0
8956,2020-12-20,LAMBTON COUNTY,2242.0,62,423,28,2242.0,8.0
8957,2020-12-20,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,71,509,53,2243.0,3.0
8958,2020-12-20,MIDDLESEX-LONDON,2244.0,565,1770,73,2244.0,74.0
8959,2020-12-20,NIAGARA REGION,2246.0,558,2388,99,2246.0,44.0
8960,2020-12-20,NORTH BAY PARRY SOUND DISTRICT,2247.0,17,90,1,2247.0,2.0
8961,2020-12-20,NORTHWESTERN,2249.0,4,135,0,0.0,0.0
8962,2020-12-20,OXFORD ELGIN-ST.THOMAS,4913.0,174,731,11,4913.0,24.0
8963,2020-12-20,PEEL REGION,2253.0,4367,29677,423,2253.0,514.0
8964,2020-12-20,PETERBOROUGH COUNTY-CITY,2255.0,20,239,5,2255.0,2.0
8965,2020-12-20,PORCUPINE,2256.0,3,107,9,0.0,0.0
8966,2020-12-20,RENFREW COUNTY AND DISTRICT,2257.0,20,194,1,0.0,0.0
8967,2020-12-20,SIMCOE MUSKOKA DISTRICT,2260.0,434,2524,57,2260.0,58.0
8968,2020-12-20,SUDBURY AND DISTRICT,2261.0,13,234,2,2261.0,1.0
8969,2020-12-20,THUNDER BAY DISTRICT,2262.0,79,399,14,2262.0,3.0
8970,2020-12-20,TIMISKAMING,2263.0,14,23,0,2263.0,2.0
8971,2020-12-20,TORONTO,3895.0,5492,43968,1770,3895.0,778.0
8972,2020-12-20,WATERLOO REGION,2265.0,524,4284,143,2265.0,85.0
8973,2020-12-20,WELLINGTON-DUFFERIN-GUELPH,2266.0,297,1776,43,2266.0,21.0
8974,2020-12-20,WINDSOR-ESSEX COUNTY,2268.0,1058,4552,93,2268.0,196.0
8975,2020-12-20,YORK REGION,2270.0,1422,12898,343,2270.0,175.0
8976,2020-12-21,ALGOMA DISTRICT,2226.0,1,62,0,0.0,0.0
8977,2020-12-21,BRANT COUNTY,2227.0,116,712,6,2227.0,13.0
8978,2020-12-21,CHATHAM-KENT,2240.0,36,543,4,2240.0,10.0
8979,2020-12-21,CITY OF HAMILTON,2237.0,859,3921,136,2237.0,91.0
8980,2020-12-21,CITY OF OTTAWA,2251.0,435,8546,389,2251.0,22.0
8981,2020-12-21,DURHAM REGION,2230.0,756,5285,230,2230.0,115.0
8982,2020-12-21,EASTERN ONTARIO,2258.0,170,982,41,2258.0,7.0
8983,2020-12-21,GREY BRUCE,2233.0,31,379,0,2233.0,5.0
8984,2020-12-21,HALDIMAND-NORFOLK,2234.0,79,661,38,2234.0,12.0
8985,2020-12-21,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,50,385,21,2235.0,7.0
8986,2020-12-21,HALTON REGION,2236.0,717,4042,93,2236.0,59.0
8987,2020-12-21,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,32,213,5,2238.0,5.0
8988,2020-12-21,HURON PERTH,5183.0,65,449,20,5183.0,12.0
8989,2020-12-21,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,90,376,0,2241.0,2.0
8990,2020-12-21,LAMBTON COUNTY,2242.0,63,430,28,2242.0,13.0
8991,2020-12-21,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,61,519,53,0.0,0.0
8992,2020-12-21,MIDDLESEX-LONDON,2244.0,606,1793,73,2244.0,71.0
8993,2020-12-21,NIAGARA REGION,2246.0,598,2415,100,2246.0,70.0
8994,2020-12-21,NORTH BAY PARRY SOUND DISTRICT,2247.0,17,90,1,2247.0,1.0
8995,2020-12-21,NORTHWESTERN,2249.0,3,137,0,2249.0,5.0
8996,2020-12-21,OXFORD ELGIN-ST.THOMAS,4913.0,183,743,11,4913.0,49.0
8997,2020-12-21,PEEL REGION,2253.0,4443,30081,423,2253.0,429.0
8998,2020-12-21,PETERBOROUGH COUNTY-CITY,2255.0,24,241,5,2255.0,5.0
8999,2020-12-21,PORCUPINE,2256.0,4,108,9,2256.0,4.0
9000,2020-12-21,RENFREW COUNTY AND DISTRICT,2257.0,19,197,1,2257.0,3.0
9001,2020-12-21,SIMCOE MUSKOKA DISTRICT,2260.0,464,2555,57,2260.0,36.0
9002,2020-12-21,SUDBURY AND DISTRICT,2261.0,12,237,2,2261.0,3.0
9003,2020-12-21,THUNDER BAY DISTRICT,2262.0,78,409,14,2262.0,15.0
9004,2020-12-21,TIMISKAMING,2263.0,15,24,0,2263.0,3.0
9005,2020-12-21,TORONTO,3895.0,5537,44525,1779,3895.0,621.0
9006,2020-12-21,WATERLOO REGION,2265.0,559,4341,145,2265.0,94.0
9007,2020-12-21,WELLINGTON-DUFFERIN-GUELPH,2266.0,319,1787,43,2266.0,46.0
9008,2020-12-21,WINDSOR-ESSEX COUNTY,2268.0,1147,4598,96,2268.0,146.0
9009,2020-12-21,YORK REGION,2270.0,1430,13081,344,2270.0,186.0
9010,2020-12-22,ALGOMA DISTRICT,2226.0,0,62,0,2226.0,1.0
9011,2020-12-22,BRANT COUNTY,2227.0,108,725,6,2227.0,18.0
9012,2020-12-22,CHATHAM-KENT,2240.0,32,548,4,2240.0,8.0
9013,2020-12-22,CITY OF HAMILTON,2237.0,877,3995,139,2237.0,117.0
9014,2020-12-22,CITY OF OTTAWA,2251.0,382,8618,389,2251.0,73.0
9015,2020-12-22,DURHAM REGION,2230.0,792,5335,230,2230.0,121.0
9016,2020-12-22,EASTERN ONTARIO,2258.0,154,1004,41,2258.0,22.0
9017,2020-12-22,GREY BRUCE,2233.0,31,382,0,2233.0,5.0
9018,2020-12-22,HALDIMAND-NORFOLK,2234.0,82,666,38,2234.0,4.0
9019,2020-12-22,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,49,392,21,2235.0,2.0
9020,2020-12-22,HALTON REGION,2236.0,705,4100,95,2236.0,67.0
9021,2020-12-22,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,33,215,5,2238.0,2.0
9022,2020-12-22,HURON PERTH,5183.0,67,461,20,5183.0,10.0
9023,2020-12-22,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,80,392,0,2241.0,10.0
9024,2020-12-22,LAMBTON COUNTY,2242.0,73,435,28,2242.0,29.0
9025,2020-12-22,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,60,523,53,2243.0,3.0
